date,daily_sales,temperature,precipitation,consumer_confidence,unemployment_rate,competitor_count,marketing_spend,promotion_active,avg_wait_time_min,repeat_customer_pct,labor_hours,staff_on_shift,day_of_week,month,is_weekend,prediction,residual,anomaly,split
2022-09-06,268602.0,69.05666666666666,0.12366666666666666,73.9,4.7935,10.633333333333333,15603.14,0.25,8.841666666666667,0.4737666666666667,2579.8,322.0,1,9,0,269394.50763333315,-792.5076333331526,0,train
2022-09-07,276504.2,66.58666666666666,0.13216666666666665,73.87833333333333,4.804,10.95,16538.22,0.06666666666666667,8.79,0.4726,2597.6,330.0,2,9,0,275552.80096666724,951.3990333327674,0,train
2022-09-08,291110.28,72.01666666666667,0.081,73.97,4.835,11.033333333333333,17980.87,0.15,8.856666666666666,0.4864833333333333,2823.2,353.0,3,9,0,291949.86706666736,-839.587066667329,0,train
2022-09-09,340470.16,69.27,0.155,73.905,4.840833333333333,10.283333333333333,16693.24,0.1,9.161666666666667,0.46814999999999996,3287.2,407.0,4,9,0,340361.81779999833,108.3422000016435,0,train
2022-09-10,370910.95,71.61166666666666,0.16816666666666666,73.82666666666667,4.8185,12.15,18188.15,0.15,8.795,0.4641166666666667,3679.8,454.0,5,9,1,368280.9243666683,2630.0256333317375,0,train
2022-09-11,360116.58,71.99499999999999,0.11833333333333333,73.76,4.798166666666666,11.083333333333334,17683.329999999998,0.13333333333333333,8.288333333333334,0.4827,3508.4,441.0,6,9,1,359098.53023333236,1018.0497666676529,0,train
2022-09-12,262779.36,71.39,0.06783333333333334,73.79333333333332,4.776333333333333,11.2,16772.94,0.11666666666666667,8.668333333333333,0.4631166666666667,2488.4,314.0,0,9,0,262962.20543333294,-182.84543333295733,0,train
2022-09-13,267031.92,70.77666666666667,0.13283333333333333,73.7,4.7885,10.816666666666666,16669.63,0.1,9.075,0.48015,2520.1,317.0,1,9,0,267949.7520000009,-917.8320000009262,0,train
2022-09-14,277678.76,66.58833333333334,0.10650000000000001,73.80833333333334,4.805666666666666,11.483333333333333,18957.9,0.1,8.32,0.4811166666666667,2717.9,336.0,2,9,0,278847.26446666685,-1168.50446666684,0,train
2022-09-15,295683.1,72.91000000000001,0.137,73.83333333333333,4.8035,11.166666666666666,18194.87,0.11666666666666667,8.225,0.47446666666666665,2828.1,363.0,3,9,0,295199.1803999993,483.9196000006632,0,train
2022-09-16,341773.83,71.955,0.12450000000000001,73.9,4.799,11.016666666666667,17656.64,0.23333333333333334,7.908333333333333,0.4644333333333333,3347.6,422.0,4,9,0,341595.45879999903,178.37120000098366,0,train
2022-09-17,363911.18,69.735,0.10633333333333334,73.71666666666667,4.795,11.933333333333334,18895.420000000002,0.21666666666666667,8.92,0.4688166666666667,3596.8,456.0,5,9,1,365157.20213333465,-1246.0221333346562,0,train
2022-09-18,350291.37,70.41333333333334,0.089,73.77833333333334,4.790333333333334,11.383333333333333,18302.45,0.18333333333333332,9.04,0.47375,3467.0,436.0,6,9,1,352204.19056666695,-1912.8205666669528,0,train
2022-09-19,258001.17,70.69333333333334,0.08916666666666667,73.84833333333333,4.785666666666667,11.466666666666667,17919.66,0.2,9.44,0.4807666666666667,2438.6,306.0,0,9,0,259438.18760000094,-1437.0176000009233,0,train
2022-09-20,270048.73,67.075,0.11866666666666667,73.75,4.78,10.4,15812.22,0.08333333333333333,8.868333333333334,0.46499999999999997,2607.2,324.0,1,9,0,270844.6499999995,-795.919999999518,0,train
2022-09-21,280994.4,69.305,0.13666666666666666,73.76333333333334,4.7733333333333325,10.583333333333334,16366.35,0.1,9.143333333333334,0.48228333333333334,2654.4,331.0,2,9,0,280425.50963333336,568.8903666666592,0,train
2022-09-22,295172.88,71.03500000000001,0.16533333333333333,73.81166666666667,4.7695,10.716666666666667,16467.88,0.16666666666666666,8.733333333333333,0.46503333333333335,2887.3,361.0,3,9,0,295667.4882333331,-494.60823333309963,0,train
2022-09-23,345392.14,70.93666666666667,0.16849999999999998,73.87666666666668,4.772166666666666,11.133333333333333,17962.51,0.15,9.421666666666665,0.4814833333333333,3265.9,405.0,4,9,0,342496.0535666669,2896.086433333112,0,train
2022-09-24,373642.11,71.74666666666667,0.1275,73.91499999999999,4.779,10.683333333333334,14527.8,0.15,9.4,0.4717,3592.9,448.0,5,9,1,371682.4962666663,1959.6137333337101,0,train
2022-09-25,355569.67,70.775,0.07200000000000001,73.93333333333334,4.754499999999999,11.166666666666666,14622.7,0.13333333333333333,8.985000000000001,0.4754,3481.6,435.0,6,9,1,355441.58966666745,128.08033333253115,0,train
2022-09-26,266354.86,72.02666666666667,0.0635,73.895,4.7844999999999995,11.6,18508.73,0.15,8.72,0.47453333333333336,2544.5,321.0,0,9,0,268229.2214666664,-1874.3614666663925,0,train
2022-09-27,274060.37,69.65833333333333,0.06883333333333333,73.75666666666666,4.771833333333333,11.666666666666666,17729.68,0.15,8.913333333333332,0.48388333333333333,2560.1,321.0,1,9,0,273051.7853,1008.5847000000067,0,train
2022-09-28,278335.88,71.54166666666667,0.13616666666666666,73.63166666666666,4.778833333333334,11.066666666666666,18078.98,0.11666666666666667,8.936666666666667,0.4734666666666667,2651.3,334.0,2,9,0,280124.1031999999,-1788.2231999998912,0,train
2022-09-29,294216.49,71.33833333333334,0.057,73.77833333333334,4.779333333333333,11.083333333333334,18275.49,0.1,8.953333333333335,0.4606833333333334,2758.6,342.0,3,9,0,291384.5395999995,2831.9504000004963,0,train
2022-09-30,340029.47,70.62833333333333,0.09733333333333333,73.64166666666667,4.7675,10.5,18439.97,0.1,9.03,0.4854,3270.7,409.0,4,9,0,339018.97326666594,1010.4967333340319,0,train
2022-10-01,344663.23,63.434999999999995,0.06983333333333334,73.53500000000001,4.776666666666667,11.483333333333333,18849.62,0.16666666666666666,8.918333333333333,0.4688666666666667,3346.8,417.0,5,10,1,342066.97160000034,2596.2583999996423,0,train
2022-10-02,341641.33,61.943333333333335,0.16416666666666666,73.475,4.771833333333333,11.466666666666667,17697.68,0.06666666666666667,8.729999999999999,0.48015,3272.5,410.0,6,10,1,339163.55209999887,2477.7779000011506,0,train
2022-10-03,249609.78,63.66833333333333,0.11483333333333334,73.50666666666666,4.757000000000001,11.233333333333333,17988.09,0.1,8.166666666666666,0.4738833333333333,2335.0,294.0,0,10,0,249055.04203333374,554.73796666626,0,train
2022-10-04,271628.91000000003,63.58166666666667,0.10400000000000001,73.54166666666667,4.761,10.683333333333334,18650.45,0.13333333333333333,8.16,0.4669666666666667,2665.4,329.0,1,10,0,272459.5733666653,-830.6633666652488,0,train
2022-10-05,268144.17,64.85166666666666,0.13033333333333333,73.44166666666666,4.754666666666667,11.583333333333334,17940.28,0.11666666666666667,8.871666666666666,0.46814999999999996,2538.0,316.0,2,10,0,267532.23493333417,611.9350666658138,0,train
2022-10-06,277453.2,66.31,0.10500000000000001,73.45833333333333,4.757000000000001,10.7,19165.47,0.2,8.346666666666668,0.4620666666666667,2749.8,341.0,3,10,0,279212.97236666776,-1759.7723666677484,0,train
2022-10-07,320220.13,62.51166666666666,0.132,73.44333333333333,4.750666666666667,11.65,17731.67,0.11666666666666667,8.879999999999999,0.48238333333333333,3066.6,382.0,4,10,0,318921.89916666626,1298.2308333337423,0,train
2022-10-08,358261.32,61.513333333333335,0.11216666666666668,73.52166666666668,4.7555,11.1,18907.27,0.18333333333333332,8.83,0.4691666666666666,3592.1,450.0,5,10,1,361895.30253333185,-3633.982533331844,0,train
2022-10-09,340244.36,65.125,0.10283333333333333,73.53,4.772666666666667,11.516666666666667,19970.29,0.18333333333333332,8.025,0.4782666666666667,3512.6,433.0,6,10,1,344828.70739999955,-4584.347399999562,0,train
2022-10-10,243830.82,66.61666666666666,0.06983333333333334,73.50500000000001,4.790666666666667,10.35,18969.34,0.1,7.951666666666667,0.4926833333333333,2336.1,289.0,0,10,0,244481.7446999999,-650.9246999998868,0,train
2022-10-11,255561.8,62.995,0.1215,73.52,4.778666666666667,11.566666666666666,17105.75,0.15,9.056666666666667,0.47365,2443.3,306.0,1,10,0,256691.3157999992,-1129.515799999208,0,train
2022-10-12,255042.0,67.695,0.12733333333333333,73.56333333333333,4.772166666666666,10.716666666666667,16325.21,0.08333333333333333,9.196666666666665,0.45563333333333333,2373.1,298.0,2,10,0,255906.17000000025,-864.1700000002456,0,train
2022-10-13,278111.94,63.580000000000005,0.075,73.60333333333332,4.778833333333334,11.05,16055.84,0.03333333333333333,8.665,0.4920666666666667,2646.3,333.0,3,10,0,277157.7766333326,954.1633666674024,0,train
2022-10-14,322258.88,64.56333333333333,0.08733333333333333,73.55833333333334,4.777,11.883333333333333,18041.35,0.11666666666666667,8.826666666666666,0.48364999999999997,3155.0,392.0,4,10,0,322310.8588666661,-51.97886666608974,0,train
2022-10-15,347619.42,64.37833333333334,0.1396666666666667,73.56666666666666,4.800166666666667,10.716666666666667,19599.72,0.13333333333333333,9.075,0.4620166666666667,3469.3,435.0,5,10,1,349742.53343333415,-2123.1134333341615,0,train
2022-10-16,342088.86,64.42333333333333,0.0735,73.47333333333333,4.780666666666666,11.133333333333333,16897.0,0.1,8.9,0.4744333333333334,3274.4,411.0,6,10,1,341074.2323999996,1014.6276000004145,0,train
2022-10-17,255223.12,64.315,0.17200000000000001,73.44166666666666,4.767333333333334,11.35,17127.84,0.16666666666666666,9.373333333333333,0.4706666666666666,2306.2,292.0,0,10,0,253206.0998333332,2017.0201666668,0,train
2022-10-18,257958.19,63.10333333333334,0.03166666666666667,73.28666666666666,4.773833333333333,11.4,17494.53,0.11666666666666667,8.611666666666668,0.4784166666666667,2457.7,308.0,1,10,0,258544.25666666593,-586.0666666659235,0,train
2022-10-19,258853.61000000002,63.169999999999995,0.09983333333333334,73.4,4.7695,10.666666666666666,16019.7,0.15,9.136666666666667,0.48523333333333335,2489.8,309.0,2,10,0,259588.2914666665,-734.6814666664868,0,train
2022-10-20,278313.99,61.97833333333334,0.067,73.50333333333333,4.775,10.683333333333334,16031.59,0.13333333333333333,8.593333333333334,0.4771,2712.1,338.0,3,10,0,280417.22039999947,-2103.2303999994765,0,train
2022-10-21,323042.06,66.83166666666666,0.15750000000000003,73.53500000000001,4.7535,10.716666666666667,17990.96,0.1,8.558333333333334,0.47231666666666666,3148.1,393.0,4,10,0,322737.29746666754,304.76253333245404,0,train
2022-10-22,351941.02,64.86833333333333,0.07983333333333334,73.63333333333334,4.7625,11.216666666666667,18613.7,0.1,8.85,0.46365,3439.8,432.0,5,10,1,351821.2926333332,119.7273666668334,0,train
2022-10-23,331037.71,62.4,0.067,73.70666666666666,4.7685,11.033333333333333,18756.6,0.15,8.661666666666667,0.4827833333333333,3245.3,401.0,6,10,1,331293.08993333223,-255.37993333220948,0,train
2022-10-24,254551.08,63.97833333333334,0.061166666666666675,73.87333333333332,4.7655,11.2,16344.12,0.11666666666666667,8.886666666666667,0.4582833333333333,2479.4,305.0,0,10,0,254808.30926666583,-257.2292666658468,0,train
2022-10-25,254895.84,61.95666666666667,0.08,73.77333333333333,4.765666666666666,11.466666666666667,16631.93,0.11666666666666667,9.311666666666667,0.4860666666666667,2326.9,294.0,1,10,0,253445.89233333463,1449.9476666653645,0,train
2022-10-26,266592.8,63.266666666666666,0.1408333333333333,73.71333333333334,4.750166666666667,11.866666666666667,15751.99,0.08333333333333333,8.981666666666666,0.4545333333333333,2514.9,316.0,2,10,0,266161.0837999994,431.7162000006065,0,train
2022-10-27,281155.32,65.28833333333334,0.12050000000000001,73.675,4.737,10.9,15218.38,0.08333333333333333,9.479999999999999,0.47896666666666665,2664.2,330.0,3,10,0,280117.4678333326,1037.852166667406,0,train
2022-10-28,327286.55,65.61166666666666,0.12333333333333334,73.63833333333334,4.738333333333333,10.816666666666666,18376.72,0.13333333333333333,8.971666666666666,0.47586666666666666,3072.2,389.0,4,10,0,323868.2510333324,3418.298966667615,0,train
2022-10-29,341635.97,64.62166666666667,0.11083333333333334,73.65833333333333,4.749666666666667,11.1,18442.36,0.05,9.075,0.4696666666666667,3370.4,419.0,5,10,1,343064.45063333283,-1428.4806333328597,0,train
2022-10-30,342631.02,65.16833333333334,0.09966666666666667,73.64666666666668,4.740333333333334,11.066666666666666,17999.25,0.1,8.595,0.47909999999999997,3282.7,414.0,6,10,1,341679.6707999995,951.3492000005208,0,train
2022-10-31,250062.17,62.765,0.0795,73.65333333333334,4.7415,11.816666666666666,18073.6,0.15,8.596666666666666,0.4834,2409.2,298.0,0,10,0,251576.2616333341,-1514.0916333340865,0,train
2022-11-01,235796.92,58.669999999999995,0.10566666666666666,73.71333333333334,4.73,10.983333333333333,18512.93,0.15,8.998333333333333,0.48666666666666664,2233.0,279.0,1,11,0,236786.17423333417,-989.2542333341553,0,train
2022-11-02,251665.72,55.54666666666667,0.10816666666666667,73.76833333333335,4.7225,10.816666666666666,19024.44,0.08333333333333333,9.626666666666667,0.48641666666666666,2233.2,283.0,2,11,0,248599.47243333285,3066.2475666671526,0,train
2022-11-03,263169.36,56.586666666666666,0.08549999999999999,73.77833333333334,4.744,11.916666666666666,19123.23,0.15,9.206666666666667,0.49018333333333336,2471.2,307.0,3,11,0,262423.5790666664,745.7809333335608,0,train
2022-11-04,310482.94,58.205000000000005,0.107,73.695,4.739833333333333,10.833333333333334,15841.69,0.08333333333333333,8.903333333333334,0.46985,2917.4,364.0,4,11,0,308364.1986666655,2118.741333334474,0,train
2022-11-05,339109.4,54.87833333333333,0.09233333333333334,73.65166666666667,4.727333333333333,11.15,16478.38,0.11666666666666667,8.955,0.46718333333333334,3278.6,414.0,5,11,1,338875.2609000005,234.13909999950556,0,train
2022-11-06,321087.36,55.675,0.058333333333333334,73.69,4.726166666666667,11.383333333333333,19818.57,0.16666666666666666,8.68,0.48151666666666665,3178.2,397.0,6,11,1,321994.9887999996,-907.6287999995984,0,train
2022-11-07,233931.12,54.78,0.12816666666666668,73.64,4.718,11.65,17870.15,0.13333333333333333,8.756666666666666,0.48241666666666666,2236.0,281.0,0,11,0,234817.05679999944,-885.9367999994429,0,train
2022-11-08,242455.28,55.138333333333335,0.11549999999999999,73.61833333333333,4.713666666666667,11.3,17019.29,0.11666666666666667,8.728333333333333,0.4754,2295.6,286.0,1,11,0,243300.2245333338,-844.9445333337935,0,train
2022-11-09,246072.29,54.406666666666666,0.0845,73.65166666666667,4.699,11.633333333333333,18691.76,0.11666666666666667,9.354999999999999,0.44731666666666664,2451.2,303.0,2,11,0,251578.47163333336,-5506.181633333355,0,train
2022-11-10,265732.4,57.553333333333335,0.14733333333333334,73.69333333333334,4.698166666666666,11.1,14655.74,0.11666666666666667,8.196666666666667,0.45615,2579.2,322.0,3,11,0,266632.7156666666,-900.3156666666036,0,train
2022-11-11,303239.02,56.62166666666667,0.11349999999999999,73.62333333333332,4.684833333333333,11.083333333333334,18118.7,0.13333333333333333,8.888333333333332,0.4719833333333333,2915.3,362.0,4,11,0,302911.51269999996,327.5073000000557,0,train
2022-11-12,331295.66,59.181666666666665,0.09933333333333333,73.52333333333333,4.671833333333334,11.7,18488.98,0.16666666666666666,8.604999999999999,0.46491666666666664,3298.7,410.0,5,11,1,333382.89919999824,-2087.2391999982647,0,train
2022-11-13,322708.2,56.71666666666667,0.08416666666666667,73.58333333333333,4.665666666666667,11.133333333333333,17299.57,0.1,8.881666666666666,0.4777166666666667,3082.2,384.0,6,11,1,320079.12463333434,2629.0753666656674,0,train
2022-11-14,230189.29,56.82666666666667,0.06733333333333333,73.64,4.6385,10.766666666666667,15409.539999999999,0.06666666666666667,9.1,0.4766666666666667,2095.9,263.0,0,11,0,228845.08676666627,1344.203233333741,0,train
2022-11-15,252318.7,57.31333333333334,0.09033333333333333,73.46333333333334,4.631666666666666,11.366666666666667,16994.27,0.13333333333333333,8.44,0.47414999999999996,2399.0,301.0,1,11,0,252289.61300000083,29.086999999184627,0,train
2022-11-16,257763.97,54.861666666666665,0.2351666666666667,73.41499999999999,4.636333333333334,11.816666666666666,18269.87,0.05,8.813333333333333,0.46905,2433.7,301.0,2,11,0,256445.24093333274,1318.7290666672634,0,train
2022-11-17,260468.52,58.230000000000004,0.07083333333333333,73.46166666666666,4.651,11.016666666666667,17023.65,0.05,8.968333333333334,0.47905000000000003,2394.4,303.0,3,11,0,258345.7656666671,2122.7543333328795,0,train
2022-11-18,302575.99,58.64833333333333,0.10533333333333333,73.44666666666667,4.644333333333334,11.133333333333333,17848.07,0.08333333333333333,8.706666666666667,0.46630000000000005,2883.8,364.0,4,11,0,301719.48669999925,856.5033000007388,0,train
2022-11-19,339362.24,58.461666666666666,0.06916666666666667,73.31833333333334,4.641,11.216666666666667,17495.239999999998,0.21666666666666667,8.201666666666666,0.4656333333333333,3308.8,411.0,5,11,1,337432.3696999991,1929.8703000008827,0,train
2022-11-20,328273.87,57.18,0.15016666666666667,73.29666666666667,4.664,11.166666666666666,17790.75,0.05,8.311666666666666,0.45686666666666664,3156.4,400.0,6,11,1,327814.6465000003,459.22349999967264,0,train
2022-11-21,237669.94,58.325,0.16566666666666666,73.33,4.672333333333333,11.616666666666667,17703.96,0.13333333333333333,8.463333333333333,0.49323333333333336,2310.2,285.0,0,11,0,239284.54113333256,-1614.6011333325587,0,train
2022-11-22,242262.41,58.230000000000004,0.10666666666666666,73.30833333333334,4.6771666666666665,11.7,17295.07,0.18333333333333332,8.671666666666665,0.487,2355.9,296.0,1,11,0,245448.2381666659,-3185.8281666658877,0,train
2022-11-23,247694.26,56.95666666666667,0.09633333333333334,73.48166666666665,4.662000000000001,11.2,18535.04,0.13333333333333333,9.133333333333333,0.47451666666666664,2315.8,291.0,2,11,0,247348.64306666658,345.61693333342555,0,train
2022-11-24,260064.34,55.44166666666667,0.10433333333333333,73.54166666666667,4.661833333333333,11.4,16944.53,0.18333333333333332,9.465,0.48059999999999997,2458.9,310.0,3,11,0,260022.27316666767,42.066833332326496,0,train
2022-11-25,308903.33,57.67333333333333,0.097,73.475,4.671666666666667,11.85,18128.06,0.13333333333333333,8.55,0.4924,2996.0,377.0,4,11,0,309246.5508999992,-343.2208999991999,0,train
2022-11-26,331656.64,58.1,0.08483333333333333,73.21833333333333,4.692666666666667,10.85,17718.37,0.2,9.435,0.4855,3229.1,407.0,5,11,1,332014.1475333334,-357.5075333333807,0,train
2022-11-27,318570.19,56.82833333333333,0.07216666666666667,73.26333333333334,4.703833333333334,11.266666666666667,19392.92,0.13333333333333333,8.453333333333333,0.47428333333333333,3081.9,386.0,6,11,1,318533.1268666659,37.06313333410071,0,train
2022-11-28,237187.92,58.973333333333336,0.058333333333333334,73.18,4.698499999999999,11.6,17753.53,0.13333333333333333,9.555,0.46854999999999997,2168.9,269.0,0,11,0,235023.56446666742,2164.355533332593,0,train
2022-11-29,236940.66,57.70666666666667,0.083,73.16000000000001,4.6995000000000005,11.883333333333333,16653.36,0.08333333333333333,9.05,0.4780666666666667,2294.1,283.0,1,11,0,238659.4658333321,-1718.805833332095,0,train
2022-11-30,250966.66,55.92,0.08349999999999999,73.16000000000001,4.7171666666666665,10.866666666666667,14927.6,0.15,9.001666666666667,0.48628333333333335,2310.2,289.0,2,11,0,249021.35196666545,1945.308033334557,0,train
2022-12-01,299239.59,50.47833333333333,0.17583333333333334,73.28166666666667,4.721500000000001,10.983333333333333,17007.52,0.08333333333333333,8.978333333333333,0.46446666666666664,2915.7,363.0,3,12,0,301815.7459000013,-2576.155900001293,0,train
2022-12-02,354401.61,50.87,0.14133333333333334,73.26,4.722833333333333,10.866666666666667,17218.35,0.11666666666666667,9.016666666666667,0.4689666666666667,3355.3,418.0,4,12,0,349424.0496333331,4977.560366666876,0,train
2022-12-03,376690.9,53.44500000000001,0.15366666666666667,73.145,4.727333333333333,10.75,18306.65,0.08333333333333333,8.505,0.4861666666666667,3713.7,462.0,5,12,1,376371.5431000011,319.35689999890747,0,train
2022-12-04,371461.45,53.54666666666666,0.08650000000000001,73.16333333333334,4.713833333333333,11.333333333333334,17614.1,0.08333333333333333,8.723333333333333,0.47153333333333336,3670.0,457.0,6,12,1,370905.3424666678,556.1075333321933,0,train
2022-12-05,269160.16,50.95333333333333,0.09016666666666667,73.24166666666666,4.714333333333333,11.916666666666666,19865.57,0.11666666666666667,9.038333333333332,0.47931666666666667,2554.2,319.0,0,12,0,270359.7045666655,-1199.5445666655432,0,train
2022-12-06,288165.23,53.288333333333334,0.11866666666666667,73.225,4.717,11.183333333333334,16753.89,0.1,9.461666666666668,0.4845333333333333,2692.3,338.0,1,12,0,287397.4963999999,767.7336000000942,0,train
2022-12-07,284892.81,51.26,0.09966666666666667,73.24166666666666,4.742500000000001,10.866666666666667,18581.79,0.13333333333333333,8.613333333333333,0.4578166666666667,2836.0,353.0,2,12,0,287540.5140333341,-2647.704033334099,0,train
2022-12-08,309870.2,51.09166666666667,0.11983333333333333,73.27166666666668,4.776666666666667,11.55,18370.54,0.18333333333333332,9.146666666666667,0.49008333333333337,3012.8,377.0,3,12,0,309675.58366666775,194.616333332262,0,train
2022-12-09,349843.6,51.84,0.11800000000000001,73.21666666666667,4.774166666666667,11.85,17829.9,0.1,8.571666666666665,0.48595,3403.9,427.0,4,12,0,350753.22693333233,-909.626933332358,0,train
2022-12-10,387371.74,51.14666666666667,0.04883333333333333,73.19333333333334,4.7459999999999996,10.616666666666667,17952.61,0.15,8.768333333333334,0.49166666666666664,3838.2,475.0,5,12,1,387974.6763666655,-602.9363666655263,0,train
2022-12-11,369989.41,53.02333333333333,0.0515,73.16499999999999,4.791333333333333,10.683333333333334,17824.7,0.08333333333333333,8.645000000000001,0.4791166666666667,3694.6,464.0,6,12,1,373638.016666665,-3648.6066666650004,0,train
2022-12-12,274333.88,51.38333333333333,0.1095,73.20833333333333,4.794833333333333,12.216666666666667,17166.15,0.1,9.343333333333334,0.4890333333333333,2539.9,320.0,0,12,0,273553.3613999999,780.5186000001268,0,train
2022-12-13,286450.74,53.29666666666667,0.06949999999999999,73.15166666666667,4.773166666666667,11.283333333333333,18133.11,0.13333333333333333,9.201666666666666,0.4652,2666.5,334.0,1,12,0,284529.64846666617,1921.0915333338198,0,train
2022-12-14,281474.14,54.42666666666666,0.09266666666666667,73.20833333333333,4.790166666666666,11.583333333333334,20529.81,0.1,9.47,0.4596,2654.5,333.0,2,12,0,280775.4114666668,698.7285333332256,0,train
2022-12-15,307506.26,52.00666666666667,0.129,73.21000000000001,4.785166666666667,11.2,16519.07,0.11666666666666667,8.983333333333333,0.4714,2889.2,360.0,3,12,0,304478.8650666673,3027.394933332689,0,train
2022-12-16,353805.22,52.12,0.09883333333333333,72.99666666666667,4.7891666666666675,11.716666666666667,16296.84,0.05,8.24,0.45903333333333335,3473.5,435.0,4,12,0,352775.50319999934,1029.716800000635,0,train
2022-12-17,387395.71,52.538333333333334,0.08166666666666668,73.07833333333333,4.8105,11.633333333333333,18877.03,0.11666666666666667,8.441666666666666,0.4948666666666667,3817.5,484.0,5,12,1,386524.5375333322,871.1724666678347,0,train
2022-12-18,365809.86,52.17166666666667,0.09266666666666667,73.01666666666667,4.811999999999999,11.633333333333333,20275.73,0.08333333333333333,8.693333333333333,0.47333333333333333,3689.8,458.0,6,12,1,369387.4496666661,-3577.5896666661138,0,train
2022-12-19,268765.36,52.4,0.15916666666666668,72.91833333333334,4.8068333333333335,12.116666666666667,17842.28,0.15,9.139999999999999,0.47965,2526.3,320.0,0,12,0,269552.9380999995,-787.5780999995186,0,train
2022-12-20,281524.67,52.69500000000001,0.09683333333333334,72.90333333333334,4.796166666666666,11.4,17447.39,0.16666666666666666,8.753333333333334,0.4609333333333333,2748.8,344.0,1,12,0,282322.7254666675,-798.0554666675162,0,train
2022-12-21,282611.02,51.98833333333334,0.071,72.865,4.790166666666667,11.133333333333333,18785.57,0.13333333333333333,8.581666666666667,0.46791666666666665,2768.6,345.0,2,12,0,283277.08350000024,-666.0635000002221,0,train
2022-12-22,305490.82,50.391666666666666,0.10516666666666666,72.90333333333334,4.782,10.966666666666667,18780.77,0.16666666666666666,8.875,0.46606666666666663,2912.2,365.0,3,12,0,304816.2232999989,674.5967000011005,0,train
2022-12-23,355062.84,53.95166666666667,0.07233333333333333,73.10666666666665,4.777166666666667,11.533333333333333,17072.37,0.1,9.448333333333332,0.48168333333333335,3402.3,423.0,4,12,0,351710.0057333348,3352.834266665217,0,train
2022-12-24,388190.79,50.60166666666667,0.15116666666666667,73.19333333333334,4.7865,10.35,18493.35,0.11666666666666667,8.558333333333334,0.48668333333333336,3880.8,484.0,5,12,1,390008.35663333454,-1817.566633334558,0,train
2022-12-25,370843.92,51.318333333333335,0.09133333333333334,73.17166666666667,4.797666666666667,10.866666666666667,19003.079999999998,0.16666666666666666,9.068333333333333,0.48935,3636.3,451.0,6,12,1,369166.46333333396,1677.4566666660248,0,train
2022-12-26,267283.75,52.098333333333336,0.08700000000000001,73.185,4.789333333333333,11.95,18463.58,0.18333333333333332,9.575,0.46313333333333334,2496.7,308.0,0,12,0,265669.04746666667,1614.7025333333295,0,train
2022-12-27,278976.43,51.875,0.113,73.15166666666667,4.781000000000001,11.333333333333334,17146.11,0.11666666666666667,10.020000000000001,0.47963333333333336,2497.5,317.0,1,12,0,276646.2557666673,2330.174233332684,0,train
2022-12-28,291934.0,50.485,0.07266666666666667,73.21499999999999,4.777333333333333,10.85,17853.57,0.2,8.618333333333334,0.4799,2840.7,355.0,2,12,0,292132.39530000003,-198.39530000003288,0,train
2022-12-29,306448.15,49.68333333333333,0.091,73.27666666666667,4.788833333333333,12.583333333333334,18374.55,0.16666666666666666,9.168333333333333,0.47081666666666666,2980.0,369.0,3,12,0,307054.6431333336,-606.4931333335699,0,train
2022-12-30,354422.03,49.711666666666666,0.07766666666666668,73.38000000000001,4.785666666666667,11.533333333333333,19576.09,0.15,8.858333333333333,0.46793333333333337,3401.7,430.0,4,12,0,353161.46110000054,1260.568899999489,0,train
2022-12-31,383008.08,52.14333333333333,0.1371666666666667,73.43666666666667,4.810833333333333,10.983333333333333,19328.46,0.1,8.711666666666668,0.4765166666666667,3690.4,462.0,5,12,1,379942.24919999886,3065.8308000011602,0,train
2023-01-01,268948.16,48.480000000000004,0.08516666666666665,73.49666666666667,4.821833333333333,11.733333333333333,17520.68,0.06666666666666667,9.341666666666667,0.47626666666666667,2434.5,306.0,6,1,1,266010.3501666654,2937.8098333345843,0,train
2023-01-02,197917.54,49.535,0.145,73.48166666666665,4.833,11.433333333333334,18186.56,0.1,9.351666666666667,0.4718,1762.5,221.0,0,1,0,200005.08893333282,-2087.548933332815,0,train
2023-01-03,212001.07,50.72833333333333,0.051166666666666666,73.515,4.819833333333333,10.933333333333334,16376.98,0.1,8.608333333333333,0.46513333333333334,1984.2,247.0,1,1,0,210904.91853333343,1096.1514666665753,0,train
2023-01-04,208438.2,51.72833333333333,0.07016666666666667,73.44666666666667,4.827666666666667,10.816666666666666,18071.97,0.03333333333333333,9.26,0.47323333333333334,1873.6,235.0,2,1,0,206575.5116666671,1862.688333332917,0,train
2023-01-05,224120.41,50.84,0.094,73.44333333333334,4.829833333333334,10.866666666666667,17854.44,0.08333333333333333,9.110000000000001,0.46896666666666664,2125.1,266.0,3,1,0,226233.46119999886,-2113.051199998852,0,train
2023-01-06,255920.92,51.35333333333333,0.1265,73.49666666666667,4.842833333333333,10.833333333333334,15381.19,0.08333333333333333,8.478333333333333,0.4901666666666667,2497.3,314.0,4,1,0,258943.54216666723,-3022.622166667221,0,train
2023-01-07,282821.99,53.294999999999995,0.09200000000000001,73.53166666666667,4.8365,11.233333333333333,16878.93,0.11666666666666667,8.948333333333332,0.4714,2659.7,337.0,5,1,1,282597.0804999996,224.9095000004163,0,train
2023-01-08,263637.72,48.031666666666666,0.09333333333333332,73.43666666666667,4.837166666666667,10.65,17557.24,0.03333333333333333,8.84,0.4844833333333333,2452.5,306.0,6,1,1,262208.07199999935,1429.6480000006268,0,train
