date,city,temperature_f,precipitation_in,storm_event,snow_event,heat_wave,wind_speed_mph,humidity_pct,feels_like_f
2022-01-07,Houston,58.6,0.12,0,0,0,12.6,56.5,63.9
2022-01-08,Houston,47.1,0.01,0,0,0,11.4,56.4,47.2
2022-01-09,Houston,57.9,0.06,0,0,0,3.0,81.8,62.1
2022-01-10,Houston,45.8,0.08,0,0,0,11.1,49.7,46.7
2022-01-11,Houston,58.7,0.05,0,0,0,1.5,47.7,63.6
2022-01-12,Houston,63.0,0.16,0,0,0,5.2,35.7,65.1
2022-01-13,Houston,58.9,0.13,0,0,0,4.1,36.0,62.4
2022-01-14,Houston,61.0,0.33,0,0,0,10.8,64.6,64.1
2022-01-15,Houston,59.8,0.06,0,0,0,12.3,42.3,59.5
2022-01-16,Houston,55.4,0.33,0,0,0,10.8,39.8,58.4
2022-01-17,Houston,56.6,0.08,0,0,0,5.5,84.9,54.8
2022-01-18,Houston,52.6,0.04,0,0,0,16.7,65.7,49.8
2022-01-19,Houston,53.4,0.12,0,0,0,12.5,71.8,52.5
2022-01-20,Houston,59.9,0.42,0,0,0,16.2,76.1,57.5
2022-01-21,Houston,56.6,0.0,0,0,0,2.1,41.0,58.5
2022-01-22,Houston,59.8,0.48,0,0,0,8.7,41.4,61.8
2022-01-23,Houston,51.4,0.24,0,0,0,12.5,74.8,52.1
2022-01-24,Houston,41.8,0.28,0,0,0,6.3,78.4,38.1
2022-01-25,Houston,50.8,0.14,0,0,0,11.9,59.1,49.6
2022-01-26,Houston,56.3,0.04,0,0,0,11.2,64.8,55.8
2022-01-27,Houston,54.7,0.31,0,0,0,10.7,58.8,54.5
2022-01-28,Houston,58.6,0.01,0,0,0,8.8,54.3,62.5
2022-01-29,Houston,57.4,0.3,0,0,0,13.2,45.9,54.4
2022-01-30,Houston,55.0,0.03,0,0,0,13.2,61.2,52.8
2022-01-31,Houston,58.2,0.25,0,0,0,8.5,66.1,60.3
2022-02-01,Houston,58.6,0.07,0,0,0,9.6,71.1,57.5
2022-02-02,Houston,61.2,0.09,0,0,0,8.7,41.0,58.3
2022-02-03,Houston,58.2,0.03,0,0,0,9.7,33.5,61.0
2022-02-04,Houston,62.4,0.26,0,0,0,9.9,79.5,60.1
2022-02-05,Houston,60.6,0.08,0,0,0,10.1,83.0,61.1
2022-02-06,Houston,54.6,0.06,0,0,0,7.4,71.2,54.9
2022-02-07,Houston,52.0,0.1,0,0,0,11.2,59.1,51.2
2022-02-08,Houston,56.8,0.13,0,0,0,9.9,40.2,52.6
2022-02-09,Houston,57.8,0.03,0,0,0,12.5,80.7,60.0
2022-02-10,Houston,58.9,0.36,0,0,0,4.5,43.4,60.8
2022-02-11,Houston,50.4,0.02,0,0,0,6.2,84.0,44.6
2022-02-12,Houston,58.1,0.05,0,0,0,1.4,61.4,60.7
2022-02-13,Houston,63.3,0.53,0,0,0,8.1,78.2,67.3
2022-02-14,Houston,61.6,0.3,0,0,0,6.3,77.7,64.2
2022-02-15,Houston,57.1,0.16,0,0,0,6.0,61.9,54.5
2022-02-16,Houston,62.1,0.02,0,0,0,6.3,44.7,58.1
2022-02-17,Houston,60.1,0.75,0,0,0,11.7,77.7,58.9
2022-02-18,Houston,57.6,0.12,0,0,0,9.5,44.9,55.9
2022-02-19,Houston,54.2,0.18,0,0,0,15.1,43.2,57.4
2022-02-20,Houston,73.2,0.17,0,0,0,12.6,67.8,75.9
2022-02-21,Houston,55.2,0.19,0,0,0,19.8,81.7,55.8
2022-02-22,Houston,54.8,0.11,0,0,0,5.5,42.2,53.0
2022-02-23,Houston,58.6,0.45,0,0,0,12.2,40.5,63.4
2022-02-24,Houston,58.2,0.03,0,0,0,6.0,70.9,58.9
2022-02-25,Houston,54.7,0.25,0,0,0,2.6,59.8,54.3
2022-02-26,Houston,51.5,0.02,0,0,0,12.7,75.9,50.7
2022-02-27,Houston,58.9,0.1,0,0,0,6.6,35.2,62.4
2022-02-28,Houston,55.8,0.04,0,0,0,5.3,36.0,57.6
2022-03-01,Houston,63.7,0.31,0,0,0,16.4,55.2,59.7
2022-03-02,Houston,60.5,0.19,0,0,0,6.9,50.5,62.4
2022-03-03,Houston,66.2,0.42,0,0,0,10.6,43.9,62.4
2022-03-04,Houston,56.7,0.73,0,0,0,2.4,83.4,59.7
2022-03-05,Houston,62.0,0.1,0,0,0,4.2,71.3,58.7
2022-03-06,Houston,59.7,0.03,0,0,0,9.1,51.8,54.3
2022-03-07,Houston,55.9,0.05,0,0,0,9.7,37.0,56.8
2022-03-08,Houston,59.0,0.04,0,0,0,18.2,39.2,61.4
2022-03-09,Houston,65.5,0.2,0,0,0,4.3,83.7,63.0
2022-03-10,Houston,61.9,0.61,0,0,0,19.7,69.8,58.3
2022-03-11,Houston,56.9,0.1,0,0,0,7.2,48.0,56.6
2022-03-12,Houston,62.5,0.2,0,0,0,6.6,55.2,64.8
2022-03-13,Houston,69.3,0.52,0,0,0,4.3,74.7,75.5
2022-03-14,Houston,67.7,0.56,0,0,0,12.9,59.1,71.9
2022-03-15,Houston,63.4,0.03,0,0,0,24.0,32.9,66.0
2022-03-16,Houston,62.1,0.03,0,0,0,3.9,37.8,60.5
2022-03-17,Houston,65.9,0.04,0,0,0,5.4,72.1,65.8
2022-03-18,Houston,58.3,0.07,0,0,0,4.0,32.5,58.3
2022-03-19,Houston,56.2,0.03,0,0,0,11.4,44.3,50.9
2022-03-20,Houston,64.7,0.09,0,0,0,6.3,60.1,61.7
2022-03-21,Houston,55.8,0.17,0,0,0,9.3,37.9,56.9
2022-03-22,Houston,62.9,0.09,0,0,0,9.7,44.7,60.6
2022-03-23,Houston,65.1,0.24,0,0,0,11.8,83.5,61.8
2022-03-24,Houston,62.4,0.08,0,0,0,11.6,64.4,58.5
2022-03-25,Houston,65.3,0.23,0,0,0,6.2,53.3,66.3
2022-03-26,Houston,68.6,0.02,0,0,0,15.0,80.8,68.7
2022-03-27,Houston,57.2,0.38,0,0,0,11.3,61.8,54.8
2022-03-28,Houston,55.2,0.04,0,0,0,14.1,37.0,53.7
2022-03-29,Houston,58.1,0.06,0,0,0,12.1,49.0,60.5
2022-03-30,Houston,57.3,0.05,0,0,0,8.2,48.9,57.5
2022-03-31,Houston,57.7,0.15,0,0,0,5.6,66.2,59.5
2022-04-01,Houston,54.3,0.01,0,0,0,12.7,72.4,52.2
2022-04-02,Houston,69.6,0.04,0,0,0,8.1,73.8,66.9
2022-04-03,Houston,69.2,0.03,0,0,0,7.7,74.6,69.5
2022-04-04,Houston,65.4,0.08,0,0,0,10.6,79.3,63.2
2022-04-05,Houston,71.8,0.11,0,0,0,8.1,80.9,74.7
2022-04-06,Houston,70.6,0.26,0,0,0,5.5,31.6,69.8
2022-04-07,Houston,75.8,0.12,0,0,0,10.5,61.0,79.5
2022-04-08,Houston,63.9,0.01,0,0,0,12.6,63.0,60.9
2022-04-09,Houston,64.7,0.22,0,0,0,18.6,67.0,63.8
2022-04-10,Houston,70.1,0.14,0,0,0,10.2,65.4,72.8
2022-04-11,Houston,79.7,0.34,0,0,0,7.7,31.4,83.2
2022-04-12,Houston,67.6,0.08,0,0,0,20.5,55.0,68.0
2022-04-13,Houston,67.6,0.7,0,0,0,11.0,48.3,64.4
2022-04-14,Houston,68.4,0.03,0,0,0,1.8,61.3,65.5
2022-04-15,Houston,63.1,0.01,0,0,0,14.9,74.8,65.2
2022-04-16,Houston,67.6,0.1,0,0,0,6.0,76.4,68.7
2022-04-17,Houston,70.3,0.28,0,0,0,11.4,32.8,66.7
2022-04-18,Houston,68.5,0.01,0,0,0,13.2,55.5,67.9
2022-04-19,Houston,65.1,0.19,0,0,0,12.7,44.6,65.5
2022-04-20,Houston,70.1,0.02,0,0,0,18.8,33.9,69.7
2022-04-21,Houston,65.0,0.14,0,0,0,11.0,34.8,63.8
2022-04-22,Houston,69.0,0.24,0,0,0,6.8,68.3,63.3
2022-04-23,Houston,79.7,0.55,0,0,0,3.0,47.1,80.4
2022-04-24,Houston,69.0,0.17,0,0,0,11.4,49.9,69.4
2022-04-25,Houston,76.1,0.31,0,0,0,16.0,77.3,78.5
2022-04-26,Houston,70.5,0.01,0,0,0,0.6,52.6,72.4
2022-04-27,Houston,66.6,0.17,0,0,0,11.0,81.0,67.0
2022-04-28,Houston,66.9,0.45,0,0,0,13.4,58.5,66.2
2022-04-29,Houston,68.9,0.28,0,0,0,6.1,56.5,72.4
2022-04-30,Houston,65.5,0.43,0,0,0,3.5,41.5,65.9
2022-05-01,Houston,67.7,0.11,0,0,0,9.7,39.0,68.2
2022-05-02,Houston,74.0,0.21,0,0,0,9.3,43.1,76.0
2022-05-03,Houston,68.8,0.11,0,0,0,7.4,38.5,68.9
2022-05-04,Houston,78.9,0.02,0,0,0,7.1,84.2,82.6
2022-05-05,Houston,75.0,0.03,0,0,0,11.1,31.8,80.5
2022-05-06,Houston,78.5,0.13,0,0,0,7.0,73.4,78.1
2022-05-07,Houston,70.4,0.17,0,0,0,7.6,43.5,74.8
2022-05-08,Houston,70.3,0.27,0,0,0,5.0,77.7,67.4
2022-05-09,Houston,73.8,0.66,0,0,0,3.1,50.9,72.7
2022-05-10,Houston,79.3,0.23,0,0,0,9.3,81.4,77.7
2022-05-11,Houston,72.5,0.13,0,0,0,8.4,39.3,73.1
2022-05-12,Houston,73.3,0.23,0,0,0,8.5,77.2,76.8
2022-05-13,Houston,65.3,0.05,0,0,0,1.0,45.0,63.1
2022-05-14,Houston,77.8,0.16,0,0,0,2.4,57.2,79.2
2022-05-15,Houston,68.5,0.14,0,0,0,11.5,51.8,64.5
2022-05-16,Houston,78.2,0.35,0,0,0,11.1,36.4,76.2
2022-05-17,Houston,72.9,0.16,0,0,0,20.1,40.9,75.9
2022-05-18,Houston,78.3,0.02,0,0,0,13.5,35.4,79.3
2022-05-19,Houston,76.7,0.07,0,0,0,11.5,51.3,73.5
2022-05-20,Houston,74.6,0.41,0,0,0,7.5,40.4,72.8
2022-05-21,Houston,80.8,0.07,0,0,0,11.7,78.1,81.5
2022-05-22,Houston,72.0,0.1,0,0,0,10.5,33.6,72.4
2022-05-23,Houston,76.1,0.0,0,0,0,11.3,39.8,78.1
2022-05-24,Houston,71.0,0.16,0,0,0,19.8,46.0,71.2
2022-05-25,Houston,74.6,0.03,0,0,0,10.6,55.2,69.8
2022-05-26,Houston,83.5,0.26,0,0,0,8.2,79.6,86.7
2022-05-27,Houston,75.5,0.26,0,0,0,20.6,42.0,73.4
2022-05-28,Houston,77.3,0.43,0,0,0,7.1,80.4,82.7
2022-05-29,Houston,76.6,0.12,0,0,0,11.6,68.5,80.6
2022-05-30,Houston,71.5,0.09,0,0,0,5.8,60.7,70.3
2022-05-31,Houston,69.4,0.07,0,0,0,8.0,70.6,72.4
2022-06-01,Houston,86.0,0.03,0,0,0,18.5,67.2,89.6
2022-06-02,Houston,73.0,0.28,0,0,0,1.5,33.4,74.5
2022-06-03,Houston,76.0,0.15,0,0,0,3.6,58.4,73.7
2022-06-04,Houston,75.5,0.3,0,0,0,7.0,74.9,75.9
2022-06-05,Houston,78.4,0.01,0,0,0,20.8,52.3,77.4
2022-06-06,Houston,90.2,0.08,0,0,0,0.4,71.4,84.0
2022-06-07,Houston,77.7,0.14,0,0,0,6.0,62.1,78.3
2022-06-08,Houston,75.5,0.18,0,0,0,10.9,70.4,76.4
2022-06-09,Houston,83.9,0.2,0,0,0,5.1,61.9,84.9
2022-06-10,Houston,86.2,0.03,0,0,0,19.2,75.6,83.5
2022-06-11,Houston,87.4,0.01,0,0,0,13.5,43.2,89.3
2022-06-12,Houston,83.9,0.09,0,0,0,7.1,72.9,83.0
2022-06-13,Houston,79.0,0.07,0,0,0,7.3,53.2,80.4
2022-06-14,Houston,78.0,0.04,0,0,0,11.5,35.3,78.0
2022-06-15,Houston,68.8,0.03,0,0,0,14.4,49.8,67.2
2022-06-16,Houston,80.9,0.1,0,0,0,7.1,75.4,75.0
2022-06-17,Houston,83.4,0.2,0,0,0,9.8,53.5,79.9
2022-06-18,Houston,74.1,0.18,0,0,0,14.1,78.6,72.6
2022-06-19,Houston,76.1,0.17,0,0,0,4.1,37.0,78.1
2022-06-20,Houston,83.5,0.24,0,0,0,11.4,57.3,82.7
2022-06-21,Houston,72.6,0.02,0,0,0,14.1,80.9,70.2
2022-06-22,Houston,77.6,0.08,0,0,0,9.6,66.6,75.2
2022-06-23,Houston,81.4,0.37,0,0,0,15.6,42.8,79.4
2022-06-24,Houston,71.0,0.21,0,0,0,6.5,68.0,70.6
2022-06-25,Houston,79.1,0.32,0,0,0,11.6,52.2,75.4
2022-06-26,Houston,73.0,0.07,0,0,0,2.4,37.3,72.8
2022-06-27,Houston,74.0,0.05,0,0,0,17.0,32.7,70.2
2022-06-28,Houston,75.4,0.16,0,0,0,5.7,33.3,78.3
2022-06-29,Houston,77.0,0.19,0,0,0,2.4,51.1,74.4
2022-06-30,Houston,86.3,0.13,0,0,0,13.7,68.0,85.6
2022-07-01,Houston,73.9,0.1,0,0,0,8.3,37.2,78.5
2022-07-02,Houston,78.3,0.22,0,0,0,17.4,69.8,79.4
2022-07-03,Houston,87.1,0.68,0,0,0,13.0,43.1,86.9
2022-07-04,Houston,87.2,0.1,0,0,0,16.3,72.5,92.1
2022-07-05,Houston,76.4,0.07,0,0,0,16.8,46.7,81.5
2022-07-06,Houston,81.6,0.03,0,0,0,7.4,60.5,86.9
2022-07-07,Houston,80.5,0.22,0,0,0,12.0,73.8,78.8
2022-07-08,Houston,77.8,0.04,0,0,0,5.5,81.6,75.1
2022-07-09,Houston,79.7,0.4,0,0,0,12.5,56.5,78.0
2022-07-10,Houston,88.7,0.06,0,0,0,18.0,61.0,91.9
2022-07-11,Houston,78.4,0.16,0,0,0,9.4,37.7,70.5
2022-07-12,Houston,77.6,0.13,0,0,0,8.3,45.6,81.1
2022-07-13,Houston,81.5,0.21,0,0,0,12.8,60.3,77.4
2022-07-14,Houston,86.7,0.16,0,0,0,17.4,55.6,82.1
2022-07-15,Houston,85.0,0.36,0,0,0,10.6,58.3,82.7
2022-07-16,Houston,82.3,0.09,0,0,0,13.3,47.9,79.0
2022-07-17,Houston,82.5,0.22,0,0,0,5.7,50.0,83.6
2022-07-18,Houston,79.3,0.13,0,0,0,8.6,58.2,78.3
2022-07-19,Houston,84.6,0.44,0,0,0,13.7,46.0,85.9
2022-07-20,Houston,86.9,0.07,0,0,0,4.4,40.2,84.0
2022-07-21,Houston,76.0,0.14,0,0,0,12.7,53.2,77.1
2022-07-22,Houston,85.2,0.05,0,0,0,11.1,54.4,90.0
2022-07-23,Houston,73.8,0.04,0,0,0,11.3,38.0,70.5
2022-07-24,Houston,83.1,0.01,0,0,0,10.6,39.4,80.9
2022-07-25,Houston,75.7,0.17,0,0,0,16.9,46.9,70.7
2022-07-26,Houston,85.3,0.45,0,0,0,9.3,58.2,86.0
2022-07-27,Houston,75.7,0.01,0,0,0,9.3,39.7,79.4
2022-07-28,Houston,89.8,0.02,0,0,0,10.3,42.3,88.2
2022-07-29,Houston,72.3,0.1,0,0,0,5.7,31.3,72.6
2022-07-30,Houston,85.7,0.08,0,0,0,8.1,66.4,87.0
2022-07-31,Houston,80.0,0.18,0,0,0,9.0,43.2,81.3
2022-08-01,Houston,74.8,0.03,0,0,0,8.7,38.0,76.2
2022-08-02,Houston,86.7,0.05,0,0,0,14.9,77.9,85.9
2022-08-03,Houston,78.7,0.03,0,0,0,4.0,84.3,74.6
2022-08-04,Houston,72.0,0.17,0,0,0,15.6,83.5,75.0
2022-08-05,Houston,72.6,0.08,0,0,0,1.7,70.2,71.6
2022-08-06,Houston,78.6,0.08,0,0,0,13.9,83.7,75.6
2022-08-07,Houston,71.7,0.09,0,0,0,4.4,37.6,67.5
2022-08-08,Houston,69.2,0.07,0,0,0,10.1,32.2,70.7
2022-08-09,Houston,78.4,0.01,0,0,0,13.5,67.7,73.6
2022-08-10,Houston,79.0,0.11,0,0,0,14.6,57.4,75.5
2022-08-11,Houston,75.7,0.01,0,0,0,7.4,78.7,77.3
2022-08-12,Houston,77.0,0.13,0,0,0,9.5,57.2,71.9
2022-08-13,Houston,76.4,0.13,0,0,0,5.2,76.5,81.3
2022-08-14,Houston,80.7,0.01,0,0,0,14.6,43.5,82.2
2022-08-15,Houston,72.5,0.05,0,0,0,13.4,45.7,68.5
2022-08-16,Houston,76.9,0.26,0,0,0,3.0,48.0,73.3
2022-08-17,Houston,86.0,0.07,0,0,0,10.2,42.5,86.4
2022-08-18,Houston,69.3,0.05,0,0,0,13.9,81.5,68.1
2022-08-19,Houston,80.5,0.01,0,0,0,8.9,77.1,85.4
2022-08-20,Houston,75.0,0.01,0,0,0,10.6,53.7,73.1
2022-08-21,Houston,88.6,0.17,0,0,0,8.2,56.9,88.2
2022-08-22,Houston,84.2,0.1,0,0,0,13.0,75.3,84.6
2022-08-23,Houston,88.0,0.01,0,0,0,14.3,37.1,87.4
2022-08-24,Houston,78.9,0.09,0,0,0,1.0,55.5,80.2
2022-08-25,Houston,71.6,0.1,0,0,0,8.7,69.2,75.6
2022-08-26,Houston,73.4,0.03,0,0,0,9.6,81.7,76.7
2022-08-27,Houston,78.3,0.45,0,0,0,14.8,36.6,78.6
2022-08-28,Houston,83.1,0.01,0,0,0,15.8,48.3,86.6
2022-08-29,Houston,87.1,0.46,0,0,0,6.7,38.1,86.5
2022-08-30,Houston,77.8,0.16,0,0,0,8.8,66.4,78.7
2022-08-31,Houston,78.9,0.49,0,0,0,11.3,59.7,74.3
2022-09-01,Houston,81.0,0.42,0,0,0,0.5,43.4,81.1
2022-09-02,Houston,79.0,0.05,0,0,0,3.9,57.6,78.5
2022-09-03,Houston,79.1,0.0,0,0,0,8.0,48.9,76.9
2022-09-04,Houston,72.0,0.39,0,0,0,2.4,31.7,65.3
2022-09-05,Houston,62.5,0.0,0,0,0,6.2,44.4,64.0
2022-09-06,Houston,72.8,0.11,0,0,0,9.4,73.1,72.5
2022-09-07,Houston,66.0,0.3,0,0,0,7.6,37.1,67.3
2022-09-08,Houston,76.0,0.12,0,0,0,7.5,61.7,80.1
2022-09-09,Houston,67.7,0.06,0,0,0,10.9,82.2,67.5
2022-09-10,Houston,73.1,0.0,0,0,0,19.0,34.1,73.9
2022-09-11,Houston,82.6,0.07,0,0,0,18.6,58.3,78.6
2022-09-12,Houston,68.7,0.44,0,0,0,20.3,39.5,73.1
2022-09-13,Houston,79.2,0.08,0,0,0,1.6,50.0,82.9
2022-09-14,Houston,67.8,0.18,0,0,0,5.5,50.0,61.5
2022-09-15,Houston,79.4,0.33,0,0,0,15.7,81.9,78.7
2022-09-16,Houston,78.0,0.33,0,0,0,1.3,49.4,74.8
2022-09-17,Houston,78.4,0.22,0,0,0,10.3,82.6,78.7
2022-09-18,Houston,66.9,0.14,0,0,0,9.7,62.1,65.3
2022-09-19,Houston,79.8,0.13,0,0,0,16.9,39.8,79.8
2022-09-20,Houston,74.0,0.5,0,0,0,7.5,55.8,72.1
2022-09-21,Houston,73.5,0.04,0,0,0,13.8,52.3,72.8
2022-09-22,Houston,73.3,0.03,0,0,0,14.3,40.2,78.7
2022-09-23,Houston,84.8,0.14,0,0,0,13.9,64.5,83.8
2022-09-24,Houston,75.6,0.2,0,0,0,2.2,59.2,70.3
2022-09-25,Houston,76.1,0.01,0,0,0,20.0,35.3,73.2
2022-09-26,Houston,74.1,0.08,0,0,0,9.9,50.1,76.4
2022-09-27,Houston,69.8,0.06,0,0,0,0.8,53.4,69.5
2022-09-28,Houston,70.3,0.26,0,0,0,5.4,56.5,69.3
2022-09-29,Houston,72.0,0.01,0,0,0,8.1,75.6,67.1
2022-09-30,Houston,76.6,0.1,0,0,0,3.1,64.0,76.7
2022-10-01,Houston,62.7,0.06,0,0,0,12.6,52.9,66.2
2022-10-02,Houston,67.1,0.35,0,0,0,6.5,32.5,71.0
2022-10-03,Houston,70.4,0.06,0,0,0,12.4,47.5,67.4
2022-10-04,Houston,66.5,0.08,0,0,0,13.4,31.4,72.6
2022-10-05,Houston,71.2,0.02,0,0,0,5.7,43.5,69.4
2022-10-06,Houston,69.1,0.28,0,0,0,11.2,57.0,73.6
2022-10-07,Houston,70.9,0.38,0,0,0,5.0,70.5,70.5
2022-10-08,Houston,61.0,0.02,0,0,0,9.4,47.5,58.4
2022-10-09,Houston,66.1,0.06,0,0,0,11.7,62.3,68.3
2022-10-10,Houston,82.0,0.05,0,0,0,10.8,42.4,84.2
2022-10-11,Houston,57.3,0.24,0,0,0,7.8,59.5,55.5
2022-10-12,Houston,70.6,0.01,0,0,0,6.2,43.6,63.9
2022-10-13,Houston,72.6,0.05,0,0,0,13.3,70.1,76.8
2022-10-14,Houston,72.7,0.17,0,0,0,17.8,74.7,71.5
2022-10-15,Houston,73.3,0.02,0,0,0,17.9,77.9,70.5
2022-10-16,Houston,66.9,0.09,0,0,0,6.5,39.4,64.7
2022-10-17,Houston,67.5,0.17,0,0,0,7.6,40.0,66.5
2022-10-18,Houston,71.0,0.01,0,0,0,9.8,41.2,72.4
2022-10-19,Houston,64.6,0.12,0,0,0,18.4,44.7,66.1
2022-10-20,Houston,64.8,0.05,0,0,0,7.5,39.9,68.1
2022-10-21,Houston,70.7,0.09,0,0,0,4.3,76.5,78.0
2022-10-22,Houston,68.5,0.01,0,0,0,8.4,54.3,69.2
2022-10-23,Houston,73.7,0.0,0,0,0,13.2,47.3,74.7
2022-10-24,Houston,72.1,0.2,0,0,0,11.3,48.6,71.1
2022-10-25,Houston,66.9,0.04,0,0,0,9.1,57.2,62.7
2022-10-26,Houston,67.1,0.04,0,0,0,9.9,48.8,67.9
2022-10-27,Houston,73.7,0.09,0,0,0,9.5,46.3,77.5
2022-10-28,Houston,68.6,0.02,0,0,0,8.1,34.9,71.4
2022-10-29,Houston,70.8,0.17,0,0,0,11.5,33.5,72.9
2022-10-30,Houston,63.8,0.15,0,0,0,8.1,54.4,66.7
2022-10-31,Houston,69.9,0.05,0,0,0,2.9,75.3,66.7
2022-11-01,Houston,71.5,0.16,0,0,0,23.2,33.1,71.3
2022-11-02,Houston,62.6,0.09,0,0,0,10.9,41.9,61.9
2022-11-03,Houston,63.0,0.11,0,0,0,12.6,56.8,61.1
2022-11-04,Houston,66.7,0.19,0,0,0,4.0,60.8,65.9
2022-11-05,Houston,66.3,0.23,0,0,0,14.8,83.5,66.4
2022-11-06,Houston,60.8,0.3,0,0,0,18.8,38.7,64.1
2022-11-07,Houston,68.6,0.14,0,0,0,10.9,46.7,63.9
2022-11-08,Houston,63.6,0.08,0,0,0,9.9,54.9,64.8
2022-11-09,Houston,63.3,0.07,0,0,0,11.4,36.0,68.2
2022-11-10,Houston,60.1,0.31,0,0,0,11.7,76.8,60.5
2022-11-11,Houston,63.6,0.02,0,0,0,2.7,84.3,64.1
2022-11-12,Houston,71.4,0.15,0,0,0,19.7,70.8,70.3
2022-11-13,Houston,65.8,0.33,0,0,0,18.1,52.1,63.5
2022-11-14,Houston,48.9,0.24,0,0,0,14.8,31.9,47.3
2022-11-15,Houston,63.2,0.02,0,0,0,7.1,39.6,62.7
2022-11-16,Houston,69.2,0.16,0,0,0,9.2,58.7,65.6
2022-11-17,Houston,56.2,0.01,0,0,0,4.2,31.0,51.1
2022-11-18,Houston,69.0,0.01,0,0,0,9.8,49.6,65.3
2022-11-19,Houston,62.1,0.04,0,0,0,7.2,62.7,65.4
2022-11-20,Houston,61.9,0.08,0,0,0,0.3,53.3,59.4
2022-11-21,Houston,63.4,0.07,0,0,0,7.1,69.9,63.9
2022-11-22,Houston,61.4,0.26,0,0,0,14.9,73.0,62.5
2022-11-23,Houston,57.9,0.09,0,0,0,14.2,82.5,55.0
2022-11-24,Houston,57.6,0.03,0,0,0,11.2,76.4,55.2
2022-11-25,Houston,55.9,0.02,0,0,0,5.4,30.6,50.9
2022-11-26,Houston,59.4,0.15,0,0,0,8.2,69.3,61.6
2022-11-27,Houston,59.0,0.18,0,0,0,10.2,32.8,54.4
2022-11-28,Houston,64.1,0.01,0,0,0,10.0,84.6,64.2
2022-11-29,Houston,65.0,0.26,0,0,0,6.8,78.2,64.4
2022-11-30,Houston,58.6,0.11,0,0,0,7.4,47.4,52.5
2022-12-01,Houston,53.0,0.12,0,0,0,1.6,54.6,53.5
2022-12-02,Houston,47.0,0.05,0,0,0,10.6,77.3,45.6
2022-12-03,Houston,50.7,0.01,0,0,0,9.8,48.1,55.8
2022-12-04,Houston,59.5,0.04,0,0,0,13.8,35.4,60.5
2022-12-05,Houston,59.3,0.06,0,0,0,11.6,52.4,62.7
2022-12-06,Houston,61.1,0.28,0,0,0,15.8,63.1,63.7
2022-12-07,Houston,56.2,0.02,0,0,0,10.1,68.5,61.5
2022-12-08,Houston,54.6,0.03,0,0,0,14.5,34.7,55.6
2022-12-09,Houston,69.6,0.12,0,0,0,9.7,64.5,70.4
2022-12-10,Houston,62.0,0.01,0,0,0,9.3,45.5,60.3
2022-12-11,Houston,51.9,0.02,0,0,0,14.4,51.9,52.2
2022-12-12,Houston,41.1,0.17,0,0,0,1.2,82.8,39.7
2022-12-13,Houston,61.2,0.18,0,0,0,7.6,36.6,64.1
2022-12-14,Houston,60.5,0.13,0,0,0,10.7,80.3,63.7
2022-12-15,Houston,60.9,0.11,0,0,0,10.8,70.9,64.2
2022-12-16,Houston,55.8,0.01,0,0,0,13.3,79.4,61.2
2022-12-17,Houston,58.2,0.22,0,0,0,8.5,43.7,60.0
2022-12-18,Houston,57.8,0.07,0,0,0,13.6,48.2,55.7
2022-12-19,Houston,59.9,0.53,0,0,0,16.1,70.2,60.8
2022-12-20,Houston,66.9,0.25,0,0,0,9.4,82.0,72.3
2022-12-21,Houston,53.4,0.08,0,0,0,18.7,55.8,51.8
2022-12-22,Houston,43.9,0.01,0,0,0,15.0,49.5,42.4
2022-12-23,Houston,64.2,0.0,0,0,0,8.7,33.7,64.2
2022-12-24,Houston,51.4,0.63,0,0,0,2.8,48.2,43.9
2022-12-25,Houston,52.9,0.23,0,0,0,17.8,47.0,58.9
2022-12-26,Houston,60.0,0.18,0,0,0,12.3,41.0,60.3
2022-12-27,Houston,57.2,0.05,0,0,0,3.0,40.9,56.9
2022-12-28,Houston,66.8,0.09,0,0,0,4.2,60.0,63.9
2022-12-29,Houston,51.7,0.23,0,0,0,4.9,37.1,56.7
2022-12-30,Houston,61.4,0.03,0,0,0,0.9,45.4,67.0
2022-12-31,Houston,55.5,0.04,0,0,0,14.0,36.4,55.6
2023-01-01,Houston,55.9,0.02,0,0,0,5.8,44.3,53.5
2023-01-02,Houston,49.6,0.67,0,0,0,14.5,64.5,48.4
2023-01-03,Houston,58.3,0.03,0,0,0,13.9,58.1,58.1
2023-01-04,Houston,58.9,0.01,0,0,0,11.0,55.5,63.1
2023-01-05,Houston,62.1,0.11,0,0,0,9.0,56.5,62.0
2023-01-06,Houston,63.8,0.45,0,0,0,13.6,69.5,67.0
2023-01-07,Houston,53.3,0.05,0,0,0,5.9,70.7,50.6
2023-01-08,Houston,53.5,0.25,0,0,0,9.1,58.7,52.4
2023-01-09,Houston,53.5,0.09,0,0,0,11.9,67.0,49.9
2023-01-10,Houston,47.8,0.36,0,0,0,0.8,40.7,48.3
2023-01-11,Houston,53.5,0.08,0,0,0,8.1,36.7,57.5
2023-01-12,Houston,53.1,0.02,0,0,0,6.6,81.8,53.7
2023-01-13,Houston,50.9,0.07,0,0,0,11.0,36.2,53.4
2023-01-14,Houston,51.0,0.01,0,0,0,19.2,45.6,50.2
2023-01-15,Houston,55.4,0.15,0,0,0,9.6,77.6,50.9
2023-01-16,Houston,56.0,0.1,0,0,0,18.1,39.3,59.5
2023-01-17,Houston,57.8,0.24,0,0,0,5.3,79.0,54.7
